desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
441553202600710,믹스견,2026(년생),F,N,소심한 성격의 귀여운 아기강아지/순하고 사랑스러운 외모/밥을 잘먹은듯한 통통한 몸매,화성시민동물보호센터,경기도 화성시 서신면 전곡항로 492  ,010-3969-1034,보호중,새끼,dog
441394202600339,기타축종,2025(년생),Q,U,없음,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",031-962-3232,보호중,새끼,dog
441374202600233,스피츠,2018(년생),F,U,스피츠,수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,종료(반환),노령,dog
441374202600232,푸들,2013(년생),F,U,"옷착용, 내장형무선식별장치있음",수원시 동물보호센터,"경기도 수원시 영통구 광교호수로 234 (하동, 수원시 동물보호센터) 하동 40-10",031-5191-3557,보호중,노령,dog
431373202600292,믹스견,2021(년생),M,N,약간 사나움,울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,dog
431373202600291,믹스견,2021(년생),F,N,"초록 목테 착용, 무던한 성격, 애교스러움",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,성체,dog
431373202600290,믹스견,2025(년생),M,N,"7개월령 추정, 온순함",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,새끼,dog
431373202600289,믹스견,2025(년생),M,N,"7개월령 추정, 귀여운얼굴",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,새끼,dog
431372202600164,믹스견,2016(년생),M,N,"빨간색 목테, 조신하게 서있음 경계함",울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543  ,052-238-6113,보호중,노령,dog
431370202600111,믹스견,2025(년생),M,N,"빨간목테 착용,4개월령 추정,사람 좋아하고 앵기는 찡찡이",울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,새끼,dog
430367202600170,한국 고양이,2025(년생),Q,U,목도리 착용,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,cat
430367202600169,셀커크 렉스,2023(년생),F,N,없음,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,dog
429363202600102,포메라니안,2022(년생),M,Y,26-0154 퐁듀 내장칩없음 순함,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,종료(반환),성체,dog
428357202600248,요크셔 테리어,2021(년생),M,N,온순함. 사람잘따름,강화군 동물보호센터,인천광역시 강화군 강화읍 강화대로 254-1  ,010-2679-3786,보호중,성체,dog
428357202600247,믹스견,2022(년생),F,N,흰색장모 귀부분이 갈색. 온순함.,강화군 동물보호센터,인천광역시 강화군 강화읍 강화대로 254-1  ,010-2797-3786,보호중,성체,dog
428353202600180,포메라니안,2017(년생),F,N,치석이 있음,보람동물병원,인천광역시 남동구 문화서로3번길 7 (구월동) ,032-429-1673,종료(반환),노령,dog
428352202600127,한국 고양이,2026(년생),F,N,뒷다리 타박상으로 보행불편,경동동물병원,인천광역시 중구 개항로 68 (경동) 경동동물병원,032-765-9988,보호중,새끼,cat
428351202600112,시츄,2015(년생),F,N,"각막혼탁,결막염",경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,노령,dog
428351202600111,말티즈,2015(년생),F,N,"각막혼탁, 피부",경동동물병원,인천광역시 중구 개항로 68 (경동) ,032-765-9988,보호중,노령,dog
428349202600129,포메라니안,2024(년생),M,Y,칩 없고 순함,신공항동물병원,인천광역시 중구 운남동로3번길 9 (운남동) ,032-751-4598,보호중,성체,dog
427348202600226,한국 고양이,2023(년생),Q,U,"교통사고, 후지 마비, 의식 불명, 출혈",119동물병원,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍) ,070-8028-1195,보호중,성체,cat
427347202600263,한국 고양이,2025(년생),F,N,이사 가면서 버림,대구유기동물보호협회,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,보호중,새끼,cat
411316202600181,한국 고양이,2025(년생),M,N,코 팥죽색. 눈곱. 기력 없음. 저체온. 기립 불능. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,종료(자연사),새끼,cat
411316202600180,말티즈,2020(년생),F,U,온순. 얌전. 사람 잘 따름. 양 눈 살짝 혼탁. 눈물 자국. 치석. 꼬리 단미 안됨. 털 상태 양호. 칩 있음. ,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,031-867-9119,보호중,성체,dog
411302202600093,미니어쳐 닥스훈트,2021(년생),M,Y,후지파행. 사고의심. 절음. 가출로 보여짐.,남산동물병원,서울특별시 용산구 후암로 51 (후암동) 1층,02-778-7582,보호중,성체,dog
448567202600306,웰시 코기 카디건,2019(년생),M,N,"내장칩 있음, 분실 신고도 접수된 아이, 보호자와 연락됨",창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,성체,dog
448547202600235,믹스견,2024(년생),F,N,"순함, 경계",거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,성체,dog
448547202600234,믹스견,2024(년생),F,N,"순함, 겁이많음, 멀미심함",거창군 동물보호소,경상남도 거창군 거창읍 가실길 203  ,010-2617-6245,보호중,성체,dog
448541202600343,믹스견,2021(년생),M,N, 최근 유실,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,성체,dog
448541202600342,믹스견,2026(60일미만)(년생),M,N, 최근 유실,창녕 유기동물보호소,경상남도 창녕군 고암면 창밀로 335-26 (고암면) 고암면 억만리 28,010-5488-5003,보호중,새끼,dog
448539202600032,믹스견,2025(년생),F,U,매우순함,의령군 동물보호센터,경상남도 의령군 의령읍 남강로 485-75  ,055-570-4203,보호중,새끼,dog
448537202600266,포메라니안,2022(년생),F,N,순함,거제시동물보호센터,경상남도 거제시 사등면 두동로1길 107  거제시동물보호센터,055-639-6368,보호중,성체,dog
448536202600170,믹스견,2026(60일미만)(년생),F,N,고양이같이 생긴 아가,밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,종료(반환),새끼,dog
448536202600169,믹스견,2026(년생),F,N,"동글동글 짜장이, 매우 순함",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600168,믹스견,2025(년생),F,N,"뾰족 귀, 겁이 많아서 예민한 상태",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600167,믹스견,2025(년생),M,N,"핑크 코, 매우 순함",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448536202600166,믹스견,2026(년생),M,N,"아가 강아지, 겁이 많음",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
448534202600066,믹스견,2024(년생),F,N,새끼 7마리 같이 입소,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,055-831-3768,보호중,성체,dog
448534202600065,믹스견,2026(60일미만)(년생),M,N,"통통하고 귀여운 외모, 보호소에서 태어남",사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,055-831-3768,보호중,새끼,dog
448534202600064,믹스견,2024(년생),M,N,귀여운 얼굴,사천시 동물보호센터,경상남도 사천시 용현면 진삼로 902  사천시유기동물보호소,055-831-3768,보호중,성체,dog
447521202600117,기타,2026(년생),F,N,"귀엽고, 사람좋아함, 활발함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447521202600116,기타,2026(년생),M,Y,"귀엽고, 사람좋아함, 활발함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447521202600115,기타,2026(년생),F,N,"귀엽고, 사람좋아함, 활발함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447521202600114,기타,2026(60일미만)(년생),F,N,"귀엽고, 사람좋아함, 활발함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447521202600113,기타,2026(년생),M,Y,"귀엽고, 사람좋아함, 활발함,예방접종완료",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447521202600112,기타,2026(년생),F,Y,"엄청순하고, 애교많음",성주군동물보호센터,경상북도 성주군 선남면 선노로 522 (선남면) ,010-2949-6699,보호중,새끼,dog
447519202600094,믹스견,2026(60일미만)(년생),M,U,귀여움,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600093,믹스견,2026(60일미만)(년생),F,U,귀여움,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600092,믹스견,2026(60일미만)(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600091,믹스견,2026(60일미만)(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600090,믹스견,2023(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,성체,dog
447519202600089,믹스견,2026(60일미만)(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600088,믹스견,2026(60일미만)(년생),M,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600087,믹스견,2026(60일미만)(년생),M,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600086,믹스견,2026(60일미만)(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600085,믹스견,2026(60일미만)(년생),F,U,"귀여움 , 새끼와 어미가 같이 구출",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600084,믹스견,2025(년생),F,U,귀여움,청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600083,믹스견,2026(60일미만)(년생),M,U,"귀엽고 착함, 호?무늬",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,새끼,dog
447519202600082,믹스견,2024(년생),F,U,"귀엽고 착함, 호?무늬",청도군동물보호센터,경상북도 청도군 청도읍 중앙로 84-466  동물보호센터,054-371-9267,보호중,성체,dog
447513202600260,믹스견,2026(년생),F,N,"생후 4개월령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447513202600259,믹스견,2025(년생),F,N,"생후 6개월령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447513202600258,믹스견,2025(년생),F,N,"생후 6개월령 추정, 인근 동네에서 발견하여 구조",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447513202600257,믹스견,2026(년생),F,N,"생후 3개월령 추정, 인근 동네에서 구조, 단미되어 있음",경산시유기동물보호소,경상북도 경산시 용성면 사양지길 95 (용성면) ,010-2536-0955,보호중,새끼,dog
447512202600350,믹스견,2025(년생),F,N,순하나 겁을냄,종합축산,경상북도 문경시 중앙로 170 (흥덕동) 종합축산,054-552-2233,보호중,새끼,dog
447508202600433,믹스견,2026(60일미만)(년생),F,N,순함 / 구충제 투여,구미시 동물보호센터,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,054-481-5809,보호중,새끼,dog
447508202600432,믹스견,2026(60일미만)(년생),F,N,순함 / 구충제 투여,구미시 동물보호센터,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,054-481-5809,보호중,새끼,dog
447506202600098,믹스견,2025(년생),F,N,"야생성 강하고 매우 공격적, 사람한테 달려듬",김천시 동물보호센터,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),054-421-2547,보호중,새끼,dog
447505202600226,믹스견,2022(년생),F,N,육아에 지친 순둥순둥하고 사람좋아하는 강아지.,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog
447505202600225,믹스견,2023(년생),F,N,짧은 다리의 역습! 쫑긋한 귀에 목줄로 산책도 잘하는 강아지!,경주동물사랑보호센터,경상북도 경주시 천북면 천북로 8-4  경주시 동물사랑보호센터,010-8889-2883,보호중,성체,dog
