desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species
4.31373E+14,믹스견,2026(년생),F,N,"보호소에서 출생, 온순함",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,새끼,dog
4.31373E+14,믹스견,2026(년생),M,N,"보호소에서 출생, 온순함",울산유기동물보호센터,울산광역시 울주군 온양읍 발리 1144,052-238-6113,보호중,새끼,dog
4.31371E+14,사모예드,2019(년생),F,N,친근하고 사교적임. 사람을 매우 좋아하고 붙임성이 있음.,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,052-238-6113,보호중,성체,dog
4.30367E+14,믹스견,2026(년생),M,N,아직 어리지만 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog
4.30367E+14,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog
4.30367E+14,믹스견,2026(년생),M,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog
4.30366E+14,믹스견,2025(년생),F,U,아직 어리지만 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,새끼,dog
4.30365E+14,믹스견,2021(년생),F,U,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,대전동물보호센터,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,042-270-7239,보호중,성체,dog
4.29362E+14,믹스묘,2022(년생),F,U,조용하고 관찰하는 것을 좋아함. 신중하게 행동함.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,성체,cat
4.29361E+14,믹스견,2021(년생),M,N,독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,성체,dog
4.27348E+14,믹스견,2020(년생),M,N,온순함,이서동물병원,대구광역시 달서구 구마로 243 (성당동) 이서동물병원,053-719-0205,종료(반환),성체,dog
4.27346E+14,포메라니안,2021(년생),M,N,최근 미용 한듯한 귀엽고  순한 강아지 입니다...,제니스동물병원,대구광역시 수성구 달구벌대로 2475 (범어동) ,053-756-8293,보호중,성체,dog
4.27343E+14,한국 고양이,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 활발하고 호기심이 왕성함. 장난감에 관심이 많음.,대구시수의사회(보경),대구광역시 서구 달서로 165 (비산동) ,053-559-9020,보호중,새끼,cat
4.27343E+14,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 독립적이고 자기 영역 의식이 강함. 조용하고 관찰하는 것을 좋아함.,대구시수의사회(더펫),대구광역시 서구 서대구로 361 (비산동) 2층,053-352-0622,보호중,새끼,cat
4.27342E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,대구유기동물보호센터,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,보호중,새끼,dog
4.27342E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,대구유기동물보호센터,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,보호중,새끼,dog
4.27342E+14,믹스견,2026(60일미만)(년생),F,N,어린 나이에도 독립적이고 자기 의사 표현이 강함. 한 번 마음을 열면 충실함.,대구유기동물보호센터,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,보호중,새끼,dog
4.27342E+14,믹스견,2021(년생),F,U,순하고 입질이 없음. 보호자에 대한 의존도가 높음.,대구유기동물보호센터,대구광역시 동구 금강로 151-13 (금강동) ,053-964-6258,보호중,성체,dog
4.26338E+14,믹스묘,2026(60일미만)(년생),F,N,"마름, 약간의 경계, 삼색",(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스묘,2026(60일미만)(년생),F,N,어린 나이에도 낯선 환경에 예민하게 반응함. 안정되면 애교가 넘침.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스묘,2026(60일미만)(년생),F,N,어린 나이에도 독립적이고 자유로운 성격. 자기 페이스대로 생활함.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스묘,2026(60일미만)(년생),F,N,어린 나이에도 활발하고 탐색하기를 좋아함. 호기심이 많음.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스묘,2026(60일미만)(년생),M,N,어린 나이에도 활발하고 탐색하기를 좋아함. 호기심이 많음.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스묘,2025(년생),M,N,아직 어리지만 조용하고 관찰하는 것을 좋아함. 신중하게 행동함.,(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,새끼,cat
4.26331E+14,믹스견,2023(년생),M,N,"검정 목줄 착용, 경계성 입질, 흰색",(사)동부동물보호협회,부산광역시 해운대구 송정2로13번길 46 (송정동) ,051-701-7599,보호중,성체,dog
4.26325E+14,요크셔 테리어,2019(년생),M,N,"약간의경계심이있음,꼬리가짧고미용흔적이있음,",부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,051-832-7119,보호중,성체,dog
4.11324E+14,한국 고양이,2025(년생),F,N,호기심 왕성한 새끼로 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,GD동물병원,서울특별시 강동구 상일로 13 (상일동) 1~2층 GD동물병원,02-429-8822,보호중,새끼,cat
4.29359E+14,한국 고양이,2025(년생),F,U,아직 어리지만 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,cat
4.29363E+14,한국 고양이,2026(60일미만)(년생),F,N,어린 나이에도 예민하고 환경 변화에 민감함. 익숙한 환경에서 안정적임.,광주동물보호센터,광주광역시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,062-613-6770,보호중,새끼,cat
4.41417E+14,믹스견,2021(년생),F,Y,"위기 동물 인수제, 경계심 있지만 온순한 편",양평군유기동물보호소,경기도 양평군 양평읍 농업기술센터길 59-1  ,031-770-2337,보호중,성체,dog
4.5065E+14,믹스견,2026(년생),M,N,호기심 왕성한 새끼로 순하고 입질이 없음. 보호자에 대한 의존도가 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),M,N,아직 어리지만 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(60일미만)(년생),F,N,아직 어리지만 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,포메라니안,2019(년생),M,N,활발하고 자기 주장이 강함. 주인에 대한 충성심이 높음.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
4.5065E+14,믹스견,2025(년생),F,U,어린 나이에도 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2024(년생),F,U,예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
4.5065E+14,믹스견,2026(년생),F,U,호기심 왕성한 새끼로 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),F,N,호기심 왕성한 새끼로 예민하고 낯선 사람을 경계함. 혼자만의 공간을 선호함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),M,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(년생),M,N,어린 나이에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,시베리안 허스키,2023(년생),M,N,독립적이고 자유로운 성격. 에너지가 넘치고 활동적임.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
4.5065E+14,믹스견,2026(년생),M,N,어린 나이에도 장난기가 많고 놀기를 좋아함. 사람과 함께 있는 것을 즐김.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(60일미만)(년생),M,N,아직 어리지만 겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 온순하고 사람을 잘 따름. 겁이 약간 있으나 금방 적응함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,새끼,dog
4.5065E+14,믹스견,2023(년생),F,U,경계심이 있으나 천천히 마음을 열어감. 혼자 있는 것을 무서워함.,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,064-710-4065,보호중,성체,dog
4.5065E+14,한국 고양이,2026(60일미만)(년생),M,N,아직 어리지만 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,제2동물보호센터,제주특별자치도 제주시 애월읍 어림비로 616-107  ,064-710-4805,보호중,새끼,cat
4.5065E+14,한국 고양이,2026(60일미만)(년생),M,N,어린 나이에도 조용하고 차분함. 보호자 곁에 있는 것을 좋아함.,제2동물보호센터,제주특별자치도 제주시 애월읍 어림비로 616-107  ,064-710-4805,보호중,새끼,cat
4.48567E+14,믹스견,2026(60일미만)(년생),M,N,어린 나이에도 활발하고 에너지가 넘침. 낯선 환경에도 호기심이 많음.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동) 창원동물보호센터,055-225-5701,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),M,N,"7두 형제 동시 입소, 순하고 착함, 멋진 갈색털",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),M,N,"7두 형제 동시 입소, 순하고 착함, 혼자 흰둥이",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),F,N,"7두 형제 동시 입소, 순하고 착함, 멋진 갈색털",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),M,N,"7두 형제 동시 입소, 순하고 착함, 짜장 주둥이가 매력적",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),F,N,"7두 형제 동시 입소, 순하고 착함, 짜장 주둥이가 매력적",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),F,N,"7두 형제 동시 입소, 순하고 착함, 짜장 주둥이가 매력적",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48536E+14,믹스견,2026(60일미만)(년생),F,N,"7두 형제 동시 입소, 순하고 착함, 짜장 주둥이가 매력적",밀양시 동물보호센터,경상남도 밀양시 삼랑진읍 천태로 472 (삼랑진읍) ,070-4113-7288,보호중,새끼,dog
4.48535E+14,포메라니안,2023(년생),M,U,"김해시-146, 미용되어 있음, 사람 잘 따름",(사)동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,051-971-6208,보호중,성체,dog
