desertionNo,kindNm,age,sexCd,neuterYn,specialMark,careNm,careAddr,careTel,processState,age_group,species,mbti_label,filename
482377206175504.0,스코티시폴드,2024(년생),F,N,대담하고 순함. 사람을 잘 따름.,충청남도 동물보호센터,충청남도 천안시 동남구 성남면 화성리 65,041-573-0202,보호중,성체,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/963186224596378206.jpg
409055611955309.0,시츄,2013(년생),F,Y,주체적이고 학습 능력이 뛰어남. 사람과 교감을 잘 함.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,노령,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/134037791703793061.jpg
487761261011594.0,보더콜리,2026(년생),F,Y,낯선 사람을 경계하나 익숙해지면 애교가 많음. 겁이 약간 있으나 금방 적응함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,종료(반환),새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/689630373960040366.jpg
498052256120973.0,믹스견,2013(년생),F,Y,활발하고 애교가 많음. 놀이를 통해 유대감을 쌓음.,함양군 동물보호센터,경상남도 함양군 함양읍 함양남서로 996-76,055-960-8143,보호중,노령,dog,ESFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/174065756167322715.jpg
423407247418582.0,슈나우져,2020(년생),F,Y,낯선 사람을 경계하나 익숙해지면 애교가 많음. 혼자 노는 것을 즐김.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/419555186255112160.jpg
442387610671361.0,믹스견,2026(년생),M,U,어린 나이에도 호기심은 많으나 겁이 많음. 안전한 환경에서 잘 적응함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(자연사),새끼,dog,INFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/827499487870993127.jpg
442092670162998.0,한국 고양이,2026(년생),M,N,호기심 왕성한 새끼로 다정하고 온순함. 주변 사람에게 헌신적임.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,보호중,새끼,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/849165849144168605[4].jpg
471555473493358.0,한국 고양이,2021(년생),F,Y,행동력이 있고 순함. 사람과 있는 것을 좋아함.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,보호중,성체,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/135505128066108511[2].jpg
431345806575986.0,믹스견,2022(년생),M,Y,예민하고 낯선 사람을 경계함. 자기 방식대로 행동함.,경기도 의정부 동물보호센터,경기도 의정부시 금오동 산56-1,031-829-5481,보호중,성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/874050373273722353.jpg
426367319765612.0,보더콜리,2021(년생),M,Y,조용하고 예술적 감각이 있음. 천천히 신뢰를 쌓으면 잘 따름.,광주광역시 동물보호센터,광주광역시 광산구 삼거동 862,062-613-7651,종료(반환),성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/919154825758645120.jpg
453458879024464.0,스코티시폴드,2021(년생),F,N,영리하고 탐색 욕구가 강함. 다양한 자극을 즐김.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,cat,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/598648409270290754.jpg
493300184050367.0,비글,2024(년생),M,N,낯선 사람을 경계하나 익숙해지면 애교가 많음. 자신만의 방식으로 애정을 표현함.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/483116260883845741[4].jpg
458156363757081.0,말티즈,2026(년생),M,N,귀여운 새끼로 논리적이고 탐구 욕구가 강함. 호기심이 많음.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/778336826144645575.jpg
495376692633185.0,믹스견,2020(년생),M,Y,냉정하고 예민함. 불필요한 상호작용을 피함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/847070535033153045.jpg
454400701021381.0,아비시니안,2010(년생),M,N,나이가 들었지만 활발하고 순함. 즉흥적인 것을 즐김.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,노령,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/402285953366533672.jpg
438446718710003.0,포메라니안,2019(년생),F,Y,활발하고 탐색하기를 좋아함. 다양한 자극을 즐김.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,성체,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/275172863249487836.jpg
466077912712978.0,스피츠,2026(년생),F,N,아직 작지만 탐구적이고 내성적임. 신중하게 행동함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,새끼,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/644455307638799386.jpg
463309630462790.0,한국 고양이,2021(년생),M,N,즉흥적이고 순함. 행동력이 뛰어남.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,종료(반환),성체,cat,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/980445068125018790.jpg
442762923351852.0,비숑프리제,2022(년생),F,N,겁이 많고 소심한 편. 천천히 신뢰를 쌓으면 잘 따름.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,보호중,성체,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/555019706804210794[1].jpg
485671984759518.0,기타,2026(년생),M,N,호기심 왕성한 새끼로 온화하고 협조적임. 사람과 함께 있는 것을 즐김.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,종료(자연사),새끼,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/035440600532589748.jpg
408752554214372.0,비글,2022(년생),M,N,영리하고 독립적임. 한 번 마음을 열면 충실함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,성체,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/775247592512329767[5].jpg
435611053399026.0,비글,2021(년생),M,Y,건강하고 친근하고 사람을 좋아함. 겁이 약간 있으나 금방 적응함.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/650937300163881772.jpg
453054206889656.0,치와와,2021(년생),F,N,활발한 성체로 믿음직하고 낯선 것을 경계함. 자기만의 규칙을 지킴.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,보호중,성체,dog,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/960729457521193678.jpg
464990198695047.0,스피츠,2020(년생),F,Y,건강하고 논리적이고 독립적임. 신중하게 행동함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,dog,INTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/329212156723348916.jpg
490443236541344.0,포메라니안,2026(60일미만)(년생),F,Y,귀여운 새끼로 전략적이고 독립심이 강함. 신뢰가 쌓이면 충실하게 따름.,부산광역시 동물보호센터,부산광역시 강서구 대저2동 2167,051-971-1578,보호중,새끼,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/189012082035074303[4].jpg
447588971557932.0,스피츠,2026(년생),F,Y,아직 어리지만 주체적이고 학습 능력이 뛰어남. 낯선 환경에도 호기심이 많음.,인천광역시 동물보호센터,인천광역시 남동구 구월동 1138,032-440-5961,종료(반환),새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/115491773260968568.jpg
456708739798421.0,시츄,2026(년생),F,Y,어린 나이에도 재기발랄하고 활발함. 모든 것에 호기심을 보임.,창원동물보호센터,경상남도 창원시 성산구 공단로474번길 117 (상복동),055-225-5701,종료(반환),새끼,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/693765016767187762.jpg
477614729413956.0,비숑프리제,2024(년생),Q,N,활발한 성체로 신중하고 독창적임. 자기만의 방식으로 행동함.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,성체,dog,INTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/626020067712308704.jpg
418420769584442.0,치와와,2019(년생),F,Y,총명하고 적응력이 뛰어남. 훈련을 잘 따름.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/824886313737145031.jpg
485821957610653.0,믹스견,2026(년생),F,Y,탐구심 왕성한 새끼로 체계적이고 온순함. 규칙을 잘 따름.,강원도 동물보호센터,강원도 원주시 문막읍 건등리 391,033-749-3435,보호중,새끼,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/960936730333642495.jpg
480929255709998.0,진도견,2026(년생),M,Y,아직 작지만 신중하고 온화함. 배려심이 깊음.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,새끼,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/902372568942838580.jpg
456257334419012.0,기타,2023(년생),M,Y,활발한 성체로 온순하고 느긋한 성격. 겁이 약간 있으나 금방 적응함.,경기도 동물보호센터,경기도 수원시 권선구 오목천동 520,031-220-7471,종료(반환),성체,cat,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/143942074801559720.jpg
485875938004410.0,닥스훈트,2010(년생),F,Y,노령임에도 예민하고 감수성이 풍부함. 자기만의 공간을 좋아함.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,노령,dog,ISFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/101972642963511992.jpg
419465834638916.0,비글,2026(60일미만)(년생),M,N,호기심 왕성한 새끼로 감수성이 풍부하고 보호자에게 애착이 강함. 사람을 매우 좋아하고 붙임성이 있음.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,종료(반환),새끼,dog,ENTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/587530296149909416.jpg
416441780620922.0,치와와,2022(년생),M,Y,따뜻하고 배려심이 깊음. 사람과 함께 있는 것을 즐김.,울산광역시 동물보호센터,울산광역시 북구 호계동 산4-1,052-229-8131,보호중,성체,dog,ESFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/05/895523045142469637[5].jpg
430899136874574.0,닥스훈트,2012(년생),M,Y,노령임에도 관찰력이 뛰어나고 예민함. 자기 공간이 중요함.,경상남도 동물보호센터,경상남도 진주시 가좌동 936,055-254-4151,보호중,노령,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/164603913926130209.jpg
476226085760396.0,치와와,2018(년생),F,Y,나이가 들었지만 성실하고 얌전함. 안정적인 환경을 좋아함.,대구광역시 동물보호센터,대구광역시 달성군 다사읍 세천로 27-24,053-803-5410,보호중,노령,dog,ESTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/01/973647672297732058[4].jpg
465287187015398.0,진도견,2026(년생),M,N,호기심 왕성한 새끼로 창의적이고 활발함. 호기심이 많음.,전라북도 동물보호센터,전라북도 전주시 완산구 동서학동 894-11,063-278-0201,종료(반환),새끼,dog,ENTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/419199949851174261.jpg
463008188757944.0,요크셔테리어,2018(년생),F,N,나이에 비해 냉정하고 예민함. 행동하기 전에 충분히 살핌.,전라남도 동물보호센터,전라남도 무안군 삼향면 남악3로 38,061-286-6861,보호중,노령,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/03/579715599343670392.jpg
470685068650863.0,보더콜리,2022(년생),F,Y,활발한 성체로 활기차고 표현력이 풍부함. 주변을 즐겁게 만듦.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,종료(자연사),성체,dog,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/916247314986430098[1].jpg
432996645432186.0,래브라도 리트리버,2021(년생),F,N,조용하고 안정적이며 온순하고 사람을 잘 따름. 천천히 적응함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ISFJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/028147352364218800[5].jpg
407826584987953.0,비숑프리제,2024(년생),F,N,활발한 성체로 관찰력이 뛰어나고 예민함. 불필요한 상호작용을 피함.,서울특별시 동물보호센터,서울특별시 마포구 상암동 481-6,02-304-8308,보호중,성체,dog,ISTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/708035583025906398.jpg
473558891768968.0,러시안블루,2024(년생),M,Y,믿음직하고 낯선 것을 경계함. 안정적인 환경을 선호함.,경상북도 동물보호센터,경상북도 구미시 산동면 봉곡리 1,054-440-3690,보호중,성체,cat,ISTJ,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/02/386079771638796588.jpg
402349409705982.0,포메라니안,2021(년생),M,Y,온순하고 활기참. 사람과 있는 것을 좋아함.,제주특별자치도 동물보호센터,제주특별자치도 제주시 애월읍 광령리 2528-1,064-728-3672,보호중,성체,dog,ESTP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/04/279553372936272326.jpg
449393474370194.0,아비시니안,2021(년생),M,N,애교가 넘치고 에너지가 넘침. 친화력이 좋음.,남해군동물보호센터,경상남도 남해군 이동면 남해대로 2449,055-860-3974,보호중,성체,cat,ENFP,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/06/776665052761209281.jpg
